ID_Pedido,Valor_Frete_BRL,Tempo_Entrega_Horas,Qtd_Itens_Pacote,Status_Atraso,Regiao_Destino
2957,30.2,17.7,2,0,Leste
2958,35.91,23.7,3,0,Leste
2959,26.04,40.3,1,0,Sul
2960,46.07,22.9,2,0,Norte
2961,18.3,76.6,2,0,Oeste
2962,19.06,77.8,1,0,Sul
2963,18.95,27.4,1,0,Sul
2964,25.7,56.1,5,1,Leste
2965,25.88,169.6,2,0,Leste
2966,18.84,76.4,1,0,Norte
2967,33.99,55.8,1,0,Sul
2968,27.14,93.3,5,0,Norte
2969,16.72,127.1,5,1,Leste
2970,29.91,111.5,3,0,Oeste
2971,21.64,31.3,3,0,Oeste
2972,25.81,68.2,2,0,Leste
2973,32.1,26.1,2,0,Sul
2974,32.99,31.7,2,0,Oeste
2975,32.33,48.6,6,0,Leste
2976,25.4,10.4,1,0,Sul
2977,17.2,44.5,6,0,Oeste
2978,22.45,19.0,2,0,Leste
2979,25.19,12.8,2,0,Leste
2980,37.37,62.5,1,1,Leste
2981,20.79,26.9,2,0,Sul
2982,26.61,39.5,3,0,Sul
2983,15.14,27.4,3,0,Leste
2984,27.72,20.2,1,0,Sul
2985,24.64,36.4,4,0,Leste
2986,23.97,11.1,4,1,Leste
2987,31.77,30.7,4,0,Leste
2988,19.51,161.5,2,0,Leste
2989,36.21,12.7,2,0,Leste
2990,18.92,103.6,3,0,Leste
2991,35.93,175.8,1,0,Leste
2992,12.23,17.7,3,0,Sul
2993,27.45,43.0,3,0,Sul
2994,29.88,11.7,2,0,Sul
2995,22.12,10.4,1,0,Sul
2996,27.22,37.9,4,0,Sul
2997,22.09,45.9,3,0,Sul
2998,28.58,21.0,2,0,Leste
2999,27.0,13.4,2,0,Oeste
3000,42.74,17.7,2,0,Sul
3001,13.97,67.6,1,0,Leste
3002,26.61,67.9,4,0,Leste
3003,21.63,55.4,4,0,Norte
3004,26.0,24.3,3,0,Oeste
3005,23.91,14.0,3,0,Leste
3006,22.21,94.7,2,0,Sul
3007,20.82,123.1,7,1,Leste
3008,30.72,21.8,2,0,Sul
3009,22.01,29.2,4,0,Leste
3010,24.83,10.2,2,0,Norte
3011,26.49,50.8,3,0,Leste
3012,19.2,174.3,2,0,Leste
3013,29.87,70.5,1,0,Leste
3014,17.33,194.3,3,0,Sul
3015,28.95,24.2,2,0,Leste
3016,28.22,11.6,3,0,Leste
3017,23.94,110.3,2,0,Leste
3018,16.24,38.0,4,0,Leste
3019,25.05,16.2,2,0,Leste
3020,16.74,148.1,3,0,Oeste
3021,24.1,20.4,4,0,Leste
3022,31.31,13.5,7,0,Leste
3023,24.88,53.6,5,0,Leste
3024,35.03,11.7,3,0,Leste
3025,27.36,75.0,3,0,Sul
3026,31.19,13.2,1,0,Leste
3027,30.73,40.5,3,1,Leste
3028,36.26,42.7,5,0,Sul
3029,14.56,40.9,2,0,Leste
3030,20.82,11.8,3,0,Leste
3031,25.22,28.3,2,0,Sul
3032,31.41,99.4,4,0,Leste
3033,26.35,28.2,5,0,Sul
3034,24.95,13.2,2,0,Sul
3035,33.24,23.2,2,0,Leste
3036,22.3,12.1,3,0,Norte
3037,21.93,5.8,4,0,Sul
3038,29.17,28.8,2,1,Oeste
3039,44.15,35.9,4,0,Sul
3040,24.84,57.9,6,0,Oeste
3041,19.83,48.1,5,0,Oeste
3042,20.46,54.1,2,1,Sul
3043,22.07,32.0,3,0,Norte
3044,35.61,181.6,2,0,Leste
3045,22.07,16.9,3,0,Leste
3046,27.44,25.7,2,0,Sul
3047,24.26,124.8,2,0,Leste
3048,14.49,24.2,6,0,Norte
3049,22.38,30.3,2,0,Oeste
3050,5.2,45.8,4,0,Sul
3051,26.4,84.3,4,0,Sul
3052,28.92,37.1,5,0,Sul
3053,18.24,16.3,8,0,Oeste
3054,20.66,23.9,3,0,Leste
3055,14.28,51.0,5,0,Leste
3056,7.27,26.2,3,1,Sul
3057,12.95,22.8,3,0,Sul
3058,30.22,15.7,3,0,Sul
3059,22.49,86.0,2,0,Leste
3060,26.67,30.0,2,1,Leste
3061,41.33,30.2,7,0,Leste
3062,32.99,57.0,3,0,Sul
3063,29.31,11.1,2,0,Oeste
3064,21.12,34.2,2,0,Sul
3065,37.48,110.4,7,0,Oeste
3066,34.88,31.5,5,0,Norte
3067,32.15,39.5,3,0,Leste
3068,24.96,38.8,2,1,Sul
3069,17.6,77.4,3,0,Leste
3070,37.14,38.9,1,0,Leste
3071,31.96,238.6,1,0,Leste
3072,23.37,39.8,6,0,Leste
3073,22.79,23.4,1,0,Leste
3074,15.23,111.0,1,0,Leste
3075,31.08,28.0,5,0,Leste
3076,26.36,20.5,2,0,Sul
3077,28.18,12.8,3,1,Leste
3078,32.44,48.6,4,0,Leste
3079,30.78,23.0,4,0,Sul
3080,18.0,17.8,3,1,Leste
3081,25.18,21.1,6,0,Sul
3082,28.3,24.8,4,1,Sul
3083,28.91,64.5,1,0,Sul
3084,12.28,48.8,6,0,Sul
3085,16.95,29.5,3,0,Leste
3086,30.26,51.9,4,0,Leste
3087,30.14,30.4,2,0,Oeste
3088,37.88,39.1,3,0,Leste
3089,12.6,19.4,1,0,Norte
3090,32.18,19.6,3,0,Oeste
3091,28.01,37.4,2,0,Oeste
3092,16.59,37.4,3,1,Leste
3093,10.86,74.4,4,0,Leste
3094,32.53,49.4,3,0,Oeste
3095,17.13,22.3,3,0,Leste
3096,14.49,11.9,2,0,Oeste
3097,28.63,67.1,3,1,Norte
3098,24.92,43.2,3,0,Sul
3099,29.6,71.9,5,0,Leste
3100,28.44,47.8,2,0,Leste
3101,51.76,140.3,4,0,Leste
3102,30.79,27.9,2,0,Oeste
3103,30.28,34.2,3,1,Sul
3104,17.94,62.3,3,0,Norte
3105,37.5,66.1,1,0,Leste
3106,20.96,43.0,2,0,Leste
3107,17.72,9.3,4,0,Sul
3108,23.31,8.0,4,0,Leste
3109,28.52,24.3,3,0,Leste
3110,21.31,33.7,2,0,Leste
3111,17.99,7.4,2,0,Leste
3112,17.82,32.3,1,0,Sul
3113,26.65,55.8,2,0,Oeste
3114,29.48,31.6,3,0,Leste
3115,30.14,41.9,1,0,Leste
3116,12.55,53.0,4,0,Sul
3117,18.36,9.2,3,0,Leste
3118,32.45,55.8,5,0,Sul
3119,21.61,18.4,2,0,Sul
3120,26.62,27.4,5,0,Leste
3121,46.01,19.5,3,0,Sul
3122,6.96,78.2,2,0,Leste
3123,23.97,13.0,6,0,Sul
3124,30.66,100.0,6,0,Leste
3125,17.15,224.4,3,0,Sul
3126,23.92,9.6,3,0,Norte
3127,15.4,20.7,4,0,Sul
3128,29.62,54.1,4,0,Oeste
3129,19.63,15.0,3,1,Oeste
3130,21.55,26.6,4,0,Sul
3131,32.17,38.1,3,0,Leste
3132,29.45,18.7,1,0,Leste
3133,32.79,35.4,3,1,Oeste
3134,39.06,70.7,5,0,Sul
3135,25.59,31.1,1,0,Leste
3136,41.93,14.4,5,0,Norte
3137,26.55,84.1,1,0,Sul
3138,35.54,100.6,3,0,Oeste
3139,24.77,44.5,1,0,Leste
3140,31.72,15.1,2,0,Sul
3141,21.58,16.4,3,0,Sul
3142,35.72,5.0,2,1,Leste
3143,34.21,20.6,5,0,Leste
3144,23.29,77.7,3,0,Sul
3145,26.25,19.2,1,0,Oeste
3146,17.45,15.4,2,0,Norte
3147,32.44,75.1,5,1,Sul
3148,31.72,83.2,7,0,Oeste
3149,15.14,21.6,2,0,Sul
3150,42.37,49.8,4,0,Sul
3151,28.18,16.5,3,0,Leste
3152,23.14,25.2,1,0,Leste
3153,34.59,7.7,5,0,Sul
3154,20.82,44.2,4,0,Oeste
3155,35.46,30.5,1,0,Leste
3156,15.59,19.3,1,0,Sul
3157,23.22,30.8,3,1,Leste
3158,24.3,27.9,4,0,Sul
3159,20.65,17.1,3,0,Leste
3160,19.11,45.6,3,0,Leste
3161,21.11,26.1,2,0,Oeste
3162,20.74,29.7,4,0,Sul
3163,21.25,10.3,4,0,Leste
3164,36.47,29.9,2,0,Leste
3165,28.47,28.7,2,0,Sul
3166,24.3,17.1,3,0,Sul
3167,31.12,50.7,4,1,Norte
3168,24.24,6.1,3,0,Leste
3169,18.65,22.5,3,0,Leste
3170,12.15,42.4,2,0,Sul
3171,32.91,177.5,5,0,Leste
3172,7.19,11.1,2,0,Leste
3173,12.93,35.5,1,0,Leste
3174,29.04,51.3,4,0,Sul
3175,24.86,34.8,1,0,Leste
3176,36.67,12.4,3,0,Sul
3177,19.85,22.5,4,0,Sul
3178,31.16,4.7,4,1,Leste
3179,23.59,33.2,4,0,Norte
3180,29.39,10.7,2,0,Norte
3181,26.36,47.7,3,0,Norte
3182,29.03,19.6,3,0,Sul
3183,26.72,18.2,1,0,Norte
3184,27.35,37.8,1,0,Oeste
3185,16.29,40.8,3,0,Sul
3186,25.61,66.5,3,0,Sul
3187,29.82,26.9,4,0,Sul
3188,24.59,30.4,4,0,Oeste
3189,24.19,10.9,2,0,Leste
3190,9.94,105.5,3,0,Sul
3191,37.27,15.7,2,0,Oeste
3192,14.06,59.1,2,1,Sul
3193,20.05,59.5,1,1,Sul
3194,18.69,45.6,4,0,Sul
3195,27.37,27.4,3,0,Sul
3196,27.74,24.8,3,0,Sul
3197,30.27,31.5,1,1,Leste
3198,30.63,7.2,4,0,Sul
3199,38.79,32.4,3,0,Leste
3200,22.56,108.7,4,0,Norte
3201,18.35,27.6,3,0,Sul
3202,23.12,32.3,6,0,Leste
3203,16.16,14.6,4,0,Oeste
3204,22.24,38.4,1,0,Sul
3205,12.59,17.8,4,0,Leste
3206,18.31,65.4,3,0,Sul
3207,11.5,82.5,5,0,Sul
3208,34.67,98.3,3,0,Norte
3209,25.89,10.4,5,0,Sul
3210,40.04,59.0,5,0,Sul
3211,33.88,55.6,3,0,Sul
3212,34.67,23.8,3,0,Leste
3213,23.88,86.0,4,0,Norte
3214,28.92,46.1,3,0,Leste
3215,17.83,99.3,3,0,Sul
3216,20.74,12.0,4,0,Leste
3217,25.11,18.7,4,0,Leste
3218,11.09,35.7,3,0,Sul
3219,20.95,84.6,3,0,Sul
3220,31.34,47.6,3,0,Leste
3221,21.08,15.5,5,0,Oeste
3222,19.11,137.1,5,0,Sul
3223,21.92,26.2,4,0,Norte
3224,30.98,15.9,3,0,Oeste
3225,27.89,17.8,5,0,Sul
3226,23.2,11.4,3,1,Leste
3227,25.14,5.5,3,0,Sul
3228,31.86,30.2,7,0,Sul
3229,35.46,9.5,2,0,Leste
3230,320.85,42.6,1,0,Leste
3231,24.34,72.8,2,0,Sul
3232,34.96,44.8,2,0,Leste
3233,29.18,34.3,3,0,Leste
3234,13.78,9.7,1,0,Leste
3235,17.85,65.2,6,0,Norte
3236,18.1,157.2,5,0,Leste
3237,21.67,102.2,4,0,Leste
3238,27.96,11.4,3,1,Leste
3239,40.08,31.1,2,0,Leste
3240,24.34,26.4,3,0,Sul
3241,30.28,24.1,4,0,Leste
3242,34.07,33.8,5,0,Leste
3243,36.89,187.2,2,0,Norte
3244,34.08,36.1,1,0,Leste
3245,19.02,23.2,2,0,Sul
3246,13.39,42.0,1,0,Leste
3247,1255.35,11.6,3,0,Sul
3248,26.35,18.7,3,0,Leste
3249,19.06,72.9,1,0,Oeste
3250,12.0,38.5,1,0,Leste
3251,15.28,177.9,1,0,Oeste
3252,49.05,41.0,1,0,Oeste
3253,23.25,12.2,3,0,Norte
3254,39.4,9.3,4,0,Leste
3255,23.12,73.8,3,0,Leste
3256,31.34,14.4,3,0,Oeste
3257,23.85,13.4,4,0,Sul
3258,25.06,21.9,3,0,Oeste
3259,31.23,73.5,4,0,Leste
3260,21.78,24.7,4,1,Leste
3261,15.45,16.9,4,0,Norte
3262,18.56,87.4,3,0,Sul
3263,18.52,76.2,1,0,Leste
3264,1405.09,125.7,5,0,Norte
3265,9.83,97.6,2,0,Leste
3266,27.44,77.3,3,0,Norte
3267,35.13,18.2,4,0,Leste
3268,20.94,56.1,6,0,Sul
3269,19.76,87.5,2,0,Leste
3270,40.74,146.2,3,0,Leste
3271,36.78,38.0,3,0,Sul
3272,28.42,22.3,4,0,Sul
3273,19.02,16.3,4,0,Norte
3274,29.67,72.5,2,0,Leste
3275,16.93,19.4,5,0,Leste
3276,14.42,36.1,3,0,Leste
3277,28.62,16.4,4,0,Leste
3278,21.17,29.2,2,0,Leste
3279,8.81,47.0,4,0,Sul
3280,29.69,41.1,2,0,Norte
3281,36.68,59.8,2,0,Sul
3282,30.28,11.0,2,0,Oeste
3283,21.01,30.2,5,0,Oeste
3284,7.88,22.7,3,1,Sul
3285,26.17,15.1,1,0,Leste
3286,19.74,18.2,2,0,Leste
3287,17.79,16.2,5,0,Leste
3288,9.43,43.8,2,0,Norte
3289,40.02,45.6,2,1,Norte
3290,16.22,66.7,4,0,Leste
3291,10.43,43.1,1,0,Oeste
3292,38.56,37.6,2,0,Leste
3293,25.25,35.3,2,0,Norte
3294,24.01,56.9,3,0,Sul
3295,27.48,6.1,3,1,Leste
3296,28.49,31.6,2,0,Leste
3297,26.71,42.7,3,0,Leste
3298,12.95,138.6,2,0,Leste
3299,12.33,13.6,3,0,Norte
3300,19.17,13.2,3,0,Leste
3301,20.92,5.4,5,0,Leste
3302,22.12,10.9,2,1,Sul
3303,26.83,29.3,5,0,Leste
3304,22.76,18.6,4,0,Sul
3305,19.55,18.2,4,0,Norte
3306,28.16,33.7,2,0,Sul
3307,30.71,52.8,4,0,Sul
3308,18.53,33.4,3,0,Sul
3309,14.06,33.8,3,0,Leste
3310,26.44,45.7,2,0,Leste
3311,21.63,7.6,2,0,Leste
3312,31.69,36.7,1,0,Sul
3313,17.12,31.2,4,0,Norte
3314,15.35,32.9,4,0,Leste
3315,19.93,20.8,4,0,Sul
3316,29.16,28.1,2,0,Sul
3317,22.19,45.7,2,0,Oeste
3318,24.29,120.0,2,0,Leste
3319,21.04,8.6,7,0,Oeste
3320,33.12,52.3,4,0,Leste
3321,28.86,87.7,2,0,Sul
3322,12.82,12.0,5,0,Leste
3323,32.21,28.7,2,0,Sul
3324,29.72,41.3,2,0,Leste
3325,33.68,165.2,3,0,Norte
3326,20.77,188.4,1,0,Leste
3327,17.49,12.0,3,0,Sul
3328,24.34,26.0,1,0,Oeste
3329,26.3,38.8,2,0,Oeste
3330,34.48,51.7,4,0,Leste
3331,30.09,38.9,4,0,Leste
3332,26.19,15.5,3,0,Leste
3333,23.98,15.0,2,0,Leste
3334,25.12,9.7,1,0,Leste
3335,21.85,6.6,3,1,Leste
3336,30.43,9.5,2,0,Leste
3337,13.38,83.9,3,1,Oeste
3338,25.07,58.5,5,0,Leste
3339,33.35,51.6,2,0,Leste
3340,15.91,27.7,5,0,Leste
3341,40.56,32.0,1,1,Leste
3342,1417.47,26.7,2,0,Leste
3343,20.96,9.3,1,0,Sul
3344,33.21,55.6,2,0,Leste
3345,36.62,65.5,2,0,Oeste
3346,27.86,13.2,6,0,Leste
3347,27.65,13.2,2,0,Leste
3348,39.3,43.9,2,0,Norte
3349,14.06,43.6,1,0,Leste
3350,11.2,59.5,4,0,Leste
3351,9.61,102.6,3,0,Leste
3352,18.19,14.2,3,0,Norte
3353,19.27,31.0,3,1,Oeste
3354,28.04,14.9,4,0,Leste
3355,33.06,15.8,2,0,Sul
3356,32.27,23.5,2,0,Sul
3357,32.04,104.8,2,0,Sul
3358,17.34,80.1,4,0,Leste
3359,28.08,31.2,5,0,Norte
3360,19.13,5.9,4,0,Sul
3361,29.81,45.3,1,0,Leste
3362,25.34,44.5,4,0,Sul
3363,32.08,15.7,4,0,Sul
3364,44.01,64.4,1,0,Leste
3365,24.74,15.5,4,1,Leste
3366,16.17,64.2,5,0,Leste
3367,11.95,40.2,2,0,Leste
3368,17.83,10.3,4,0,Leste
3369,33.53,24.8,3,0,Leste
3370,28.88,37.2,2,0,Sul
3371,26.84,42.1,6,0,Sul
3372,28.05,75.7,2,0,Leste
3373,30.75,83.6,1,0,Sul
3374,12.54,27.4,3,0,Leste
3375,32.89,51.8,2,0,Leste
3376,28.12,119.9,5,0,Sul
3377,13.47,14.7,2,0,Sul
3378,27.68,20.4,2,0,Sul
3379,14.58,8.8,3,0,Leste
3380,29.08,20.0,2,0,Leste
3381,25.96,39.0,4,0,Leste
3382,16.93,6.1,6,0,Sul
3383,28.31,47.0,2,0,Leste
3384,31.47,22.7,3,0,Oeste
3385,20.41,31.5,4,0,Sul
3386,31.26,13.0,4,0,Leste
3387,22.77,30.5,4,0,Oeste
3388,31.99,126.9,3,0,Sul
3389,24.23,24.1,1,0,Leste
3390,34.39,5.6,3,0,Norte
3391,17.69,87.4,4,0,Leste
3392,17.92,51.1,3,1,Norte
3393,18.7,35.7,1,1,Oeste
3394,26.01,52.2,4,0,Leste
3395,23.78,35.4,5,1,Leste
3396,27.29,123.3,2,1,Leste
3397,15.69,60.4,5,0,Leste
3398,19.26,23.0,1,0,Leste
3399,35.17,109.2,4,0,Oeste
3400,27.97,142.0,4,0,Oeste
3401,537.95,68.6,4,0,Leste
3402,22.96,45.9,4,0,Oeste
3403,27.36,16.7,3,1,Leste
3404,21.2,57.3,2,0,Leste
3405,10.2,45.2,4,0,Leste
3406,33.28,32.4,2,0,Sul
3407,26.46,57.9,4,0,Norte
3408,661.2,35.5,4,1,Sul
3409,25.01,51.4,4,0,Leste
3410,21.27,75.8,3,0,Sul
3411,36.99,11.4,4,0,Leste
3412,30.37,14.6,2,0,Oeste
3413,15.82,16.0,3,0,Sul
3414,14.73,156.3,2,0,Leste
3415,27.0,55.0,5,0,Sul
3416,26.07,59.2,4,0,Norte
3417,29.14,81.7,5,0,Leste
3418,23.85,14.3,5,0,Leste
3419,19.82,6.5,5,0,Leste
3420,29.08,31.5,5,0,Sul
3421,29.75,67.9,2,0,Leste
3422,35.06,28.3,1,0,Sul
3423,30.88,11.1,1,0,Sul
3424,18.31,16.1,5,0,Norte
3425,27.05,12.9,4,0,Sul
3426,22.71,20.3,1,0,Sul
3427,17.44,13.1,2,0,Sul
3428,10.69,37.2,3,0,Oeste
3429,42.98,21.4,2,0,Sul
3430,20.53,55.0,2,0,Sul
3431,23.99,15.2,7,0,Sul
3432,26.76,40.6,2,1,Leste
3433,25.89,32.1,3,0,Norte
3434,4.83,45.5,1,0,Oeste
3435,23.67,50.9,2,0,Oeste
3436,39.17,55.4,2,0,Sul
3437,23.31,64.4,3,0,Leste
3438,38.08,51.1,2,0,Norte
3439,25.25,42.0,1,1,Leste
3440,22.19,19.4,2,1,Leste
3441,26.16,65.4,4,0,Sul
3442,25.3,19.0,2,0,Sul
3443,25.12,26.2,2,0,Leste
3444,20.34,16.6,4,1,Leste
3445,14.09,16.3,4,1,Sul
3446,29.49,25.7,2,0,Leste
3447,25.76,27.5,1,0,Leste
3448,38.32,17.3,5,0,Oeste
3449,24.73,33.7,3,0,Sul
3450,12.89,37.5,2,0,Leste
3451,27.58,21.4,4,0,Leste
3452,25.61,206.8,2,0,Sul
3453,21.55,43.2,2,0,Leste
3454,29.95,36.4,5,0,Leste
3455,28.98,19.3,5,1,Oeste
3456,15.42,37.0,2,0,Sul
3457,21.26,40.2,3,0,Leste
3458,33.76,33.0,5,0,Sul
3459,17.16,103.0,3,0,Oeste
3460,23.62,8.5,3,0,Sul
3461,26.82,24.4,2,0,Oeste
3462,15.77,58.6,3,0,Oeste
3463,24.21,16.2,2,0,Sul
3464,23.95,9.6,4,0,Leste
3465,22.41,21.9,5,0,Oeste
3466,12.76,76.3,4,0,Sul
3467,25.0,16.5,2,0,Leste
3468,20.05,24.9,1,0,Leste
3469,33.53,46.4,2,0,Sul
3470,28.33,20.8,5,0,Norte
3471,18.78,23.3,2,0,Sul
3472,21.84,19.7,3,0,Sul
3473,26.0,21.0,1,0,Leste
3474,21.82,13.1,6,0,Sul
3475,12.88,27.0,3,0,Oeste
3476,27.34,77.6,2,0,Leste
3477,29.21,117.5,4,1,Norte
3478,30.93,90.0,5,0,Leste
3479,32.51,37.0,2,0,Leste
3480,18.37,124.8,2,0,Oeste
3481,31.28,209.0,5,0,Norte
3482,15.87,38.3,5,0,Sul
3483,27.86,15.0,2,0,Oeste
3484,19.33,94.6,3,1,Oeste
3485,28.35,12.6,4,0,Leste
3486,12.94,16.3,3,0,Leste
3487,29.34,6.3,4,0,Norte
3488,18.71,59.3,3,0,Leste
3489,28.86,5.2,9,0,Sul
3490,27.98,73.3,3,0,Sul
3491,28.08,140.8,2,0,Leste
3492,25.38,131.9,2,0,Sul
3493,15.66,12.0,1,1,Leste
3494,36.92,7.5,1,1,Oeste
3495,23.96,19.8,3,0,Sul
3496,23.94,66.9,2,0,Oeste
3497,36.08,86.8,4,0,Oeste
3498,17.89,56.4,3,1,Leste
3499,24.62,50.5,2,0,Sul
3500,26.36,218.9,2,0,Sul
3501,23.15,22.6,3,0,Leste
3502,27.19,17.8,5,0,Sul
3503,20.35,12.8,3,1,Sul
3504,24.45,46.8,3,0,Oeste
3505,26.05,28.7,2,1,Sul
3506,35.94,64.1,2,0,Leste
3507,38.25,23.1,2,1,Norte
3508,26.36,54.8,2,0,Leste
3509,34.59,24.4,3,0,Oeste
3510,19.2,29.1,3,0,Sul
3511,43.01,31.4,5,0,Sul
3512,23.04,8.5,4,0,Leste
3513,24.74,29.6,5,1,Leste
3514,29.26,51.9,6,0,Leste
3515,31.82,15.0,4,0,Sul
3516,23.63,152.6,3,1,Sul
3517,8.93,33.2,2,0,Oeste
3518,30.25,20.1,4,0,Oeste
3519,17.72,19.6,3,0,Leste
3520,31.19,99.1,1,0,Leste
3521,31.02,17.1,5,0,Leste
3522,26.54,42.0,4,0,Leste
3523,32.23,67.1,3,0,Sul
3524,21.08,51.6,1,0,Leste
3525,36.0,21.1,2,0,Leste
3526,26.3,64.8,7,0,Norte
3527,23.52,37.5,2,1,Leste
3528,34.13,8.4,4,0,Leste
3529,19.68,88.1,3,1,Leste
3530,8.16,20.3,5,0,Leste
3531,15.02,28.8,1,0,Oeste
3532,36.48,42.4,3,0,Norte
3533,27.0,21.6,4,0,Leste
3534,26.36,60.7,2,0,Leste
3535,32.29,13.7,1,0,Leste
3536,27.36,20.9,2,0,Sul
3537,22.8,88.3,5,0,Sul
3538,21.49,33.8,3,0,Oeste
3539,15.6,14.2,2,0,Leste
3540,16.46,35.3,2,0,Oeste
3541,26.4,45.7,3,0,Leste
3542,23.75,9.3,2,0,Leste
3543,28.9,124.4,4,0,Leste
3544,24.31,138.6,5,0,Leste
3545,16.49,36.5,3,0,Sul
3546,26.96,28.2,3,0,Leste
3547,26.48,33.7,5,0,Leste
3548,25.14,67.7,2,0,Sul
3549,26.26,47.6,2,0,Sul
3550,40.73,40.1,3,0,Norte
3551,15.47,100.1,2,0,Oeste
3552,17.34,81.8,2,0,Norte
3553,11.38,15.4,4,0,Leste
3554,25.74,67.4,6,0,Leste
3555,9.51,83.2,4,0,Leste
3556,26.79,41.4,2,0,Leste
3557,24.55,53.5,3,0,Norte
3558,20.41,25.9,7,0,Leste
3559,28.78,12.6,2,0,Leste
3560,27.37,149.9,3,0,Leste
3561,37.84,11.3,5,0,Sul
3562,29.9,127.1,4,0,Oeste
3563,24.49,31.4,3,0,Leste
3564,6.75,89.8,1,0,Oeste
3565,32.44,33.7,6,0,Leste
3566,32.5,70.1,1,0,Leste
3567,35.59,47.4,2,0,Oeste
3568,6.7,19.4,3,0,Oeste
3569,26.64,36.9,3,0,Leste
3570,30.27,29.5,5,0,Sul
3571,34.61,55.4,4,0,Sul
3572,29.82,37.1,3,0,Sul
3573,25.48,41.6,3,0,Sul
3574,16.85,14.6,2,1,Sul
3575,24.06,11.9,2,1,Oeste
3576,28.11,35.0,2,0,Norte
3577,31.26,38.3,7,0,Leste
3578,12.31,14.3,1,0,Sul
3579,27.36,52.3,4,0,Sul
3580,13.22,54.2,5,0,Norte
3581,27.13,37.5,4,0,Sul
3582,15.82,33.5,4,0,Leste
3583,13.46,12.0,1,0,Oeste
3584,39.48,11.9,1,0,Sul
3585,1391.44,45.4,3,0,Leste
3586,19.91,17.1,3,0,Leste
3587,24.84,18.1,1,0,Oeste
3588,471.93,41.4,2,0,Leste
3589,31.28,169.0,1,0,Leste
3590,19.39,24.1,7,0,Leste
3591,16.84,170.8,3,1,Leste
3592,32.4,31.2,6,0,Norte
3593,14.31,52.0,5,0,Leste
3594,28.58,71.4,2,0,Oeste
3595,25.19,75.6,5,0,Leste
3596,25.46,43.4,5,0,Leste
3597,24.55,27.6,3,0,Leste
3598,26.03,64.2,2,0,Sul
3599,6.78,46.5,3,0,Leste
3600,18.01,23.4,3,0,Leste
3601,17.69,102.2,3,0,Leste
3602,33.86,47.7,5,0,Leste
3603,26.27,18.2,1,0,Oeste
3604,25.09,16.6,2,0,Sul
3605,39.85,158.7,2,0,Leste
3606,8.8,22.3,3,0,Leste
3607,36.32,60.5,4,0,Leste
3608,25.09,44.8,1,0,Sul
3609,18.96,58.9,2,1,Leste
3610,20.73,152.8,2,1,Oeste
3611,21.01,73.5,1,0,Leste
3612,37.0,64.6,2,0,Oeste
3613,26.91,28.3,3,0,Oeste
3614,30.49,19.5,2,0,Sul
3615,19.06,229.4,3,0,Sul
3616,25.89,32.0,4,0,Oeste
3617,32.27,30.4,4,0,Oeste
3618,34.01,41.7,3,0,Norte
3619,14.28,38.6,3,0,Norte
3620,31.47,118.4,1,0,Sul
3621,23.83,51.0,2,0,Oeste
3622,27.92,11.6,2,0,Sul
3623,20.78,19.5,3,0,Leste
3624,37.21,33.4,7,0,Leste
3625,27.08,75.2,2,0,Norte
3626,20.3,9.8,2,0,Leste
3627,21.09,49.2,4,0,Sul
3628,31.88,59.4,5,0,Oeste
3629,30.77,67.1,2,0,Sul
3630,25.64,31.1,3,0,Leste
3631,21.91,76.7,3,0,Leste
3632,32.64,17.3,2,0,Sul
3633,20.79,70.6,2,0,Norte
3634,20.39,31.5,1,0,Leste
3635,45.21,34.3,2,0,Sul
3636,28.03,34.0,3,0,Leste
3637,24.34,55.7,4,1,Leste
3638,21.45,13.7,3,0,Leste
3639,23.32,67.2,6,0,Leste
3640,34.98,66.5,2,0,Leste
3641,31.63,26.0,2,0,Leste
3642,19.81,33.2,2,1,Leste
3643,22.36,16.7,4,0,Sul
3644,14.48,13.1,3,0,Sul
3645,27.11,38.8,1,0,Leste
3646,6.74,39.0,3,0,Leste
3647,12.67,25.3,3,0,Leste
3648,25.74,12.2,2,0,Norte
3649,4.0,47.7,1,0,Leste
3650,43.27,24.8,2,1,Sul
3651,17.91,18.2,4,0,Sul
3652,28.87,91.9,2,0,Leste
3653,35.14,15.2,6,0,Sul
3654,27.15,51.9,3,0,Leste
3655,24.96,10.0,4,0,Sul
3656,20.46,10.5,3,0,Leste
3657,14.46,48.7,1,0,Leste
3658,21.2,25.3,2,0,Sul
3659,25.82,13.0,2,0,Sul
3660,24.79,70.8,4,1,Oeste
3661,17.36,44.6,5,0,Leste
3662,33.51,6.0,3,0,Leste
3663,13.56,71.3,4,0,Norte
3664,29.76,14.1,1,0,Leste
3665,31.81,8.4,1,0,Leste
3666,26.9,17.2,2,0,Leste
3667,38.31,32.0,3,0,Leste
3668,28.24,35.2,3,0,Sul
3669,36.03,9.0,3,0,Sul
3670,3.67,10.7,3,0,Leste
3671,32.5,18.0,1,0,Oeste
3672,29.69,19.0,3,0,Sul
3673,29.28,60.9,2,0,Leste
3674,29.94,23.8,1,0,Sul
3675,21.15,60.0,2,0,Norte
3676,31.07,79.6,2,0,Sul
3677,39.25,51.7,1,0,Sul
3678,9.98,2.8,3,0,Leste
3679,34.52,26.0,3,0,Leste
3680,23.97,29.0,3,0,Sul
3681,19.72,31.7,3,0,Norte
3682,15.32,6.3,1,0,Leste
3683,28.04,18.0,4,0,Sul
